,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2021-06-20,35600.16,105085.0,646.46,7782000.0,1754414000.0,0.0005,3741042813.6000004,1986628813.6000004,1986628813.6000004,1986628813.6000004,5030751720.0,0.929130281591033,0.013503598046774609,False,False
2021-06-21,31608.93,105085.0,583.67,7782000.0,1754414000.0,0.0005,3321624409.05,1567210409.0500002,1567210409.0500002,1567210409.0500002,4542119940.0,1.0640966207643696,0.013503598046774609,False,False
2021-06-22,32509.56,105085.0,553.72,7782000.0,1754414000.0,0.0004,3416267112.6,1661853112.6,1661853112.6,1661853112.6,4309049040.0,0.9527839267759668,0.013503598046774609,False,False
2021-06-23,33678.07,105085.0,553.0,7782000.0,1754414000.0,0.0005,3539059985.95,1784645985.9499998,1784645985.9499998,1784645985.9499998,4303446000.0,0.8801960287392764,0.013503598046774609,False,False
2021-06-24,34663.09,105085.0,581.88,7782000.0,1754414000.0,0.0005,3642570812.6499996,1888156812.6499996,1888156812.6499996,1888156812.6499996,4528190160.0,0.8747212146635949,0.013503598046774609,False,False
2021-06-25,31584.45,105085.0,550.05,7782000.0,1754414000.0,0.0006,3319051928.25,1564637928.25,1564637928.25,1564637928.25,4280489099.9999995,1.0064128372912218,0.013503598046774609,False,False
2021-06-26,32283.65,105085.0,550.05,7782000.0,1754414000.0,0.0006,3392527360.25,1638113360.25,1638113360.25,1638113360.25,4280489099.9999995,0.9605220892276197,0.013503598046774609,False,False
2021-06-27,34700.34,105085.0,550.05,7782000.0,1754414000.0,0.0006,3646485228.8999996,1892071228.8999996,1892071228.8999996,1892071228.8999996,4280489099.9999995,0.8163951614344811,0.013503598046774609,False,False
2021-06-28,34494.89,105085.0,624.17,7782000.0,1754414000.0,0.0005,3624895515.65,1870481515.65,1870481515.65,1870481515.65,4857290940.0,0.9542849700228204,0.013503598046774609,False,False
2021-06-29,35911.73,105085.0,668.99,7782000.0,1754414000.0,0.0004,3773784147.05,2019370147.0500002,2019370147.0500002,2019370147.0500002,5206080180.0,0.9470415535139459,0.013503598046774609,False,False
2021-06-30,35045.0,105085.0,664.5,7782000.0,2241827000.0,0.0005,3682703825.0,1440876825.0,1440876825.0,1440876825.0,5171139000.0,1.2778411392038065,0.013503598046774609,False,False
2021-07-01,33504.69,105085.0,650.86,7782000.0,2241827000.0,0.0005,3520840348.65,1279013348.65,1279013348.65,1279013348.65,5064992520.0,1.376263701569182,0.013503598046774609,False,False
2021-07-02,33786.55,105085.0,635.61,7782000.0,2241827000.0,0.0005,3550459606.7500005,1308632606.7500005,1308632606.7500005,1308632606.7500005,4946317020.0,1.329660482863455,0.013503598046774609,False,False
2021-07-03,34669.13,105085.0,635.61,7782000.0,2241827000.0,0.0005,3643205526.0499997,1401378526.0499997,1401378526.0499997,1401378526.0499997,4946317020.0,1.2611868496601408,0.013503598046774609,False,False
2021-07-04,35286.51,105085.0,635.61,7782000.0,2241827000.0,0.0005,3708082903.3500004,1466255903.3500004,1466255903.3500004,1466255903.3500004,4946317020.0,1.2159311161519324,0.013503598046774609,False,False
2021-07-05,33690.14,105085.0,635.61,7782000.0,2241827000.0,0.0005,3540328361.9,1298501361.9,1298501361.9,1298501361.9,4946317020.0,1.3374324623388496,0.013503598046774609,False,False
2021-07-06,34220.01,105085.0,634.29,7782000.0,2241827000.0,0.0005,3596009750.8500004,1354182750.8500004,1354182750.8500004,1354182750.8500004,4936044780.0,1.2933662222171338,0.013503598046774609,False,False
2021-07-07,33862.12,105085.0,639.86,7782000.0,2241827000.0,0.0005,3558400880.2000003,1316573880.2000003,1316573880.2000003,1316573880.2000003,4979390520.0,1.3302746809771064,0.013503598046774609,False,False
2021-07-08,32875.71,105085.0,618.44,7782000.0,2241827000.0,0.0006,3454743985.35,1212916985.35,1212916985.35,1212916985.35,4812700080.0,1.378230083663741,0.013503598046774609,False,False
2021-07-09,33815.81,105085.0,628.66,7782000.0,2241827000.0,0.0006,3553534393.85,1311707393.85,1311707393.85,1311707393.85,4892232120.0,1.3163190229270285,0.013503598046774609,False,False
2021-07-10,33502.87,105085.0,628.66,7782000.0,2241827000.0,0.0006,3520649093.9500003,1278822093.9500003,1278822093.9500003,1278822093.9500003,4892232120.0,1.3417092504454027,0.013503598046774609,False,False
2021-07-11,34258.99,105085.0,628.66,7782000.0,2241827000.0,0.0006,3600105964.1499996,1358278964.1499996,1358278964.1499996,1358278964.1499996,4892232120.0,1.281430234764419,0.013503598046774609,False,False
2021-07-12,33086.63,105085.0,588.69,7782000.0,2241827000.0,0.0005,3476908513.5499997,1235081513.5499997,1235081513.5499997,1235081513.5499997,4581185580.0,1.3108208541132251,0.013503598046774609,False,False
2021-07-13,32729.77,105085.0,579.88,7782000.0,2241827000.0,0.0005,3439407880.45,1197580880.4499998,1197580880.4499998,1197580880.4499998,4512626160.0,1.3265756920551899,0.013503598046774609,False,False
2021-07-14,32820.02,105085.0,560.43,7782000.0,2241827000.0,0.0006,3448891801.7,1207064801.6999998,1207064801.6999998,1207064801.6999998,4361266260.0,1.284570812891278,0.013503598046774609,False,False
2021-07-15,31880.0,105085.0,541.04,7782000.0,2241827000.0,0.0005,3350109800.0,1108282800.0,1108282800.0,1108282800.0,4210373279.9999995,1.334739518431601,0.013503598046774609,False,False
2021-07-16,31383.87,105085.0,523.09,7782000.0,2241827000.0,0.0005,3297973978.95,1056146978.9499998,1056146978.9499998,1056146978.9499998,4070686380.0000005,1.349184268759859,0.013503598046774609,False,False
2021-07-17,31520.07,105085.0,523.09,7782000.0,2241827000.0,0.0005,3312286555.95,1070459555.9499998,1070459555.9499998,1070459555.9499998,4070686380.0000005,1.335723581159613,0.013503598046774609,False,False
2021-07-18,31778.56,105085.0,523.09,7782000.0,2241827000.0,0.0005,3339449977.6,1097622977.6,1097622977.6,1097622977.6,4070686380.0000005,1.310664716797697,0.013503598046774609,False,False
2021-07-19,30839.65,105085.0,498.72,7782000.0,2241827000.0,0.0005,3240784620.25,998957620.25,998957620.25,998957620.25,3881039040.0,1.3571458350048533,0.013503598046774609,False,False
2021-07-20,29790.35,105085.0,501.78,7782000.0,2241827000.0,0.0005,3130518929.75,888691929.75,888691929.75,888691929.75,3904851960.0,1.4802245114416082,0.013503598046774609,False,False
2021-07-21,32144.51,105085.0,556.94,7782000.0,2241827000.0,0.0005,3377905833.35,1136078833.35,1136078833.35,1136078833.35,4334107080.0,1.3389328963313372,0.013503598046774609,False,False
2021-07-22,32287.83,105085.0,555.94,7782000.0,2241827000.0,0.0005,3392966615.55,1151139615.5500002,1151139615.5500002,1151139615.5500002,4326325080.0,1.3239660486066762,0.013503598046774609,False,False
2021-07-23,33634.09,105085.0,539.71,7782000.0,2241827000.0,0.0005,3534438347.6499996,1292611347.6499996,1292611347.6499996,1292611347.6499996,4200023220.0000005,1.178425581103414,0.013503598046774609,False,False
2021-07-24,34258.14,105085.0,539.71,7782000.0,2241827000.0,0.0005,3600016641.9,1358189641.9,1358189641.9,1358189641.9,4200023220.0000005,1.1289373865206858,0.013503598046774609,False,False
2021-07-25,35381.02,105085.0,539.71,7782000.0,2241827000.0,0.0005,3718014486.7,1476187486.6999998,1476187486.6999998,1476187486.6999998,4200023220.0000005,1.045627312224506,0.013503598046774609,False,False
2021-07-26,37237.6,105085.0,682.5,7782000.0,2241827000.0,0.0005,3913113196.0,1671286196.0,1671286196.0,1671286196.0,5311215000.0,1.1562271153994668,0.013503598046774609,False,False
2021-07-27,39457.87,105085.0,630.61,7782000.0,2241827000.0,0.0005,4146430268.9500003,1904603268.9500003,1904603268.9500003,1904603268.9500003,4907407020.0,0.9464719713575734,0.013503598046774609,False,False
2021-07-28,40019.56,105085.0,646.65,7782000.0,2241827000.0,0.0005,4205455462.6,1963628462.6,1963628462.6,1963628462.6,5032230300.0,0.9410692672337503,0.013503598046774609,False,False
2021-07-29,40016.48,105085.0,625.01,7782000.0,2241827000.0,0.0006,4205131800.8,1963304800.8000002,1963304800.8000002,1963304800.8000002,4863827820.0,0.9071965689983331,0.013503598046774609,False,False
2021-07-30,42206.37,105085.0,626.01,7783000.0,2241827000.0,0.0006,4435256391.45,2193429391.45,2193429391.45,2193429391.45,4872235830.0,0.7980866832044747,0.013501863034819478,False,False
2021-07-31,41461.83,105085.0,626.01,7783000.0,2241827000.0,0.0006,4357016405.55,2115189405.5500002,2115189405.5500002,2115189405.5500002,4872235830.0,0.83440857246841,0.013501863034819478,False,False
2021-08-01,39845.44,105085.0,626.01,7783000.0,2241827000.0,0.0006,4187158062.4,1945331062.4,1945331062.4,1945331062.4,4872235830.0,0.9181207597916834,0.013501863034819478,False,False
2021-08-02,39147.82,105085.0,637.79,7783000.0,2241827000.0,0.0005,4113848664.7,1872021664.6999998,1872021664.6999998,1872021664.6999998,4963919570.0,0.9751767135400128,0.013501863034819478,False,False
2021-08-03,38207.05,105085.0,625.06,7783000.0,2241827000.0,0.0005,4014987849.2500005,1773160849.2500005,1773160849.2500005,1773160849.2500005,4864841980.0,1.0092704896294848,0.013501863034819478,False,False
2021-08-04,39723.18,105085.0,670.93,7783000.0,2241827000.0,0.0005,4174310370.3,1932483370.3000002,1932483370.3000002,1932483370.3000002,5221848190.0,0.9940455024530092,0.013501863034819478,False,False
2021-08-05,40862.46,105085.0,715.62,7783000.0,2241827000.0,0.0005,4294031609.1,2052204609.1,2052204609.1,2052204609.1,5569670460.0,0.9984212544391013,0.013501863034819478,False,False
2021-08-06,42836.87,105085.0,748.72,7783000.0,2241827000.0,0.0006,4501512483.95,2259685483.95,2259685483.95,2259685483.95,5827287760.0,0.9473260336382671,0.013501863034819478,False,False
2021-08-07,44572.54,105085.0,748.72,7783000.0,2241827000.0,0.0006,4683905365.9,2442078365.8999996,2442078365.8999996,2442078365.8999996,5827287760.0,0.8697022048023624,0.013501863034819478,False,False
2021-08-08,43794.37,105085.0,748.72,7783000.0,2241827000.0,0.0006,4602131371.45,2360304371.45,2360304371.45,2360304371.45,5827287760.0,0.903761089169245,0.013501863034819478,False,False
2021-08-09,46253.4,105085.0,767.73,7783000.0,2241827000.0,0.0006,4860538539.0,2618711539.0,2618711539.0,2618711539.0,5975242590.0,0.8249422800277866,0.013501863034819478,False,False
2021-08-10,45584.99,105085.0,750.49,7783000.0,2241827000.0,0.0005,4790298674.15,2548471674.1499996,2548471674.1499996,2548471674.1499996,5841063670.0,0.8294190795078407,0.013501863034819478,False,False
2021-08-11,45511.0,105085.0,747.49,7783000.0,2241827000.0,0.0005,4782523435.0,2540696435.0,2540696435.0,2540696435.0,5817714670.0,0.8284692857881177,0.013501863034819478,False,False
2021-08-12,44399.0,105085.0,720.99,7783000.0,2241827000.0,0.0006,4665668915.0,2423841915.0,2423841915.0,2423841915.0,5611465170.0,0.8394580070621431,0.013501863034819478,False,False
2021-08-13,47800.0,105085.0,728.0,7783000.0,2241827000.0,0.0006,5023063000.0,2781236000.0,2781236000.0,2781236000.0,5666024000.0,0.7115922039799212,0.013501863034819478,False,False
2021-08-14,47068.51,105085.0,728.0,7783000.0,2241827000.0,0.0006,4946194373.35,2704367373.3500004,2704367373.3500004,2704367373.3500004,5666024000.0,0.7396196253143178,0.013501863034819478,False,False
2021-08-15,46973.82,105085.0,728.0,7783000.0,2241827000.0,0.0006,4936243874.7,2694416874.7,2694416874.7,2694416874.7,5666024000.0,0.7433058292669784,0.013501863034819478,False,False
2021-08-16,45901.29,105085.0,697.51,7783000.0,2241827000.0,0.0006,4823537059.65,2581710059.6499996,2581710059.6499996,2581710059.6499996,5428720330.0,0.7432514463181334,0.013501863034819478,False,False
2021-08-17,44695.95,105085.0,663.69,7783000.0,2241827000.0,0.0007000000000000001,4696873905.75,2455046905.75,2455046905.75,2455046905.75,5165499270.0,0.7438558947093439,0.013501863034819478,False,False
2021-08-18,44705.29,105085.0,655.05,7783000.0,2241827000.0,0.0007000000000000001,4697855399.65,2456028399.6499996,2456028399.6499996,2456028399.6499996,5098254150.0,0.730352584001346,0.013501863034819478,False,False
2021-08-19,46760.62,105085.0,676.26,7783000.0,2241827000.0,0.0006,4913839752.7,2672012752.7,2672012752.7,2672012752.7,5263331580.0,0.6779321780970805,0.013501863034819478,False,False
2021-08-20,49322.47,105085.0,716.56,7783000.0,2241827000.0,0.0005,5183051759.95,2941224759.95,2941224759.95,2941224759.95,5576986480.0,0.6398224935419042,0.013501863034819478,False,False
2021-08-21,48821.87,105085.0,716.56,7783000.0,2241827000.0,0.0005,5130446208.95,2888619208.95,2888619208.95,2888619208.95,5576986480.0,0.6578699675823205,0.013501863034819478,False,False
2021-08-22,49239.22,105085.0,716.56,7783000.0,2241827000.0,0.0005,5174303433.7,2932476433.7,2932476433.7,2932476433.7,5576986480.0,0.6428013078977857,0.013501863034819478,False,False
2021-08-23,49488.85,105085.0,718.51,7783000.0,2241827000.0,0.0005,5200535802.25,2958708802.25,2958708802.25,2958708802.25,5592163330.0,0.6366132545915738,0.013501863034819478,False,False
2021-08-24,47674.01,105085.0,715.5,7783000.0,2241827000.0,0.0005,5009823340.85,2767996340.8500004,2767996340.8500004,2767996340.8500004,5568736500.0,0.6990444721843244,0.013501863034819478,False,False
2021-08-25,48973.32,105085.0,726.71,7783000.0,2241827000.0,0.0006,5146361332.2,2904534332.2,2904534332.2,2904534332.2,5655983930.0,0.6664410086313571,0.013501863034819478,False,False
2021-08-26,46843.87,105085.0,693.66,7783000.0,2241827000.0,0.0005,4922588078.95,2680761078.95,2680761078.95,2680761078.95,5398755780.0,0.7000677770208157,0.013501863034819478,False,False
2021-08-27,49069.9,105085.0,707.2,7783000.0,2241827000.0,0.0005,5156510441.5,2914683441.5,2914683441.5,2914683441.5,5504137600.0,0.6357388828110495,0.013501863034819478,False,False
2021-08-28,48895.35,105085.0,707.2,7783000.0,2241827000.0,0.0005,5138167854.75,2896340854.75,2896340854.75,2896340854.75,5504137600.0,0.6420519342576008,0.013501863034819478,False,False
2021-08-29,48767.83,105085.0,707.2,7783000.0,2241827000.0,0.0005,5124767415.55,2882940415.55,2882940415.55,2882940415.55,5504137600.0,0.6466893493923345,0.013501863034819478,False,False
2021-08-30,46982.91,105085.0,702.99,7783000.0,2241827000.0,0.0005,4937199097.35,2695372097.3500004,2695372097.3500004,2695372097.3500004,5471371170.0,0.7079929916056721,0.013501863034819478,False,False
2021-08-31,47100.89,105085.0,694.3,7783000.0,2241827000.0,0.0004,4949597025.65,2707770025.6499996,2707770025.6499996,2707770025.6499996,5403736900.0,0.690965305368911,0.013501863034819478,False,False
2021-09-01,48810.52,105085.0,702.5,7783000.0,2241827000.0,0.0005,5129253494.2,2887426494.2,2887426494.2,2887426494.2,5467557500.0,0.6384663712332391,0.013501863034819478,False,False
2021-09-02,49246.64,105085.0,695.71,7783000.0,2241827000.0,0.0005,5175083164.4,2933256164.3999996,2933256164.3999996,2933256164.3999996,5414710930.0,0.6130063709541002,0.013501863034819478,False,False
2021-09-03,49999.14,105085.0,712.26,7783000.0,2241827000.0,0.0005,5254159626.9,3012332626.8999996,3012332626.8999996,3012332626.8999996,5543519580.0,0.6099148645505963,0.013501863034819478,False,False
2021-09-04,49915.64,105085.0,712.26,7783000.0,2241827000.0,0.0005,5245385029.4,3003558029.3999996,3003558029.3999996,3003558029.3999996,5543519580.0,0.6128320065745311,0.013501863034819478,False,False
2021-09-05,51756.88,105085.0,712.26,7783000.0,2241827000.0,0.0005,5438871734.8,3197044734.8,3197044734.8,3197044734.8,5543519580.0,0.5504027395656079,0.013501863034819478,False,False
2021-09-06,52663.9,105085.0,712.26,7783000.0,2241827000.0,0.0005,5534185931.5,3292358931.5,3292358931.5,3292358931.5,5543519580.0,0.5210252939774296,0.013501863034819478,False,False
2021-09-07,46863.73,105085.0,648.01,7783000.0,2241827000.0,0.0005,4924675067.05,2682848067.05,2682848067.05,2682848067.05,5043461830.0,0.6312137754967103,0.013501863034819478,False,False
2021-09-08,46048.31,105085.0,638.62,7783000.0,2241827000.0,0.0005,4838986656.349999,2597159656.3499994,2597159656.3499994,2597159656.3499994,4970379460.0,0.6490777792799366,0.013501863034819478,False,False
2021-09-09,46395.14,105085.0,640.62,7783000.0,2241827000.0,0.0004,4875433286.9,2633606286.8999996,2633606286.8999996,2633606286.8999996,4985945460.0,0.6382689277269767,0.013501863034819478,False,False
2021-09-10,44850.91,105085.0,615.57,7783000.0,2241827000.0,0.0005,4713157877.35,2471330877.3500004,2471330877.3500004,2471330877.3500004,4790981310.0,0.6619784345577208,0.013501863034819478,False,False
2021-09-11,45173.69,114042.0,615.57,7783000.0,2241827000.0,0.0005,5151697954.9800005,2909870954.9800005,2909870954.9800005,2909870954.9800005,4790981310.0,0.4986265219964611,0.014652704612617242,False,False
2021-09-12,46025.24,114042.0,615.57,7783000.0,2241827000.0,0.0005,5248810420.08,3006983420.08,3006983420.08,3006983420.08,4790981310.0,0.46579786661221506,0.014652704612617242,False,False
2021-09-13,44940.73,114042.0,642.7,7783000.0,2241827000.0,0.0006,5125130730.660001,2883303730.660001,2883303730.660001,2883303730.660001,5002134100.0,0.5509278759725016,0.014652704612617242,False,False
2021-09-14,47111.52,114042.0,618.48,7783000.0,2241827000.0,0.0004,5372691963.839999,3130864963.839999,3130864963.839999,3130864963.839999,4813629840.0,0.43014213135711005,0.014652704612617242,False,False
2021-09-15,48121.41,114042.0,633.0,7783000.0,2241827000.0,0.0004,5487861839.22,3246034839.2200003,3246034839.2200003,3246034839.2200003,4926639000.0,0.4172228091346796,0.014652704612617242,False,False
2021-09-16,47737.82,114042.0,633.0,7783000.0,2241827000.0,0.0004,5444116468.44,3202289468.4399996,3202289468.4399996,3202289468.4399996,4926639000.0,0.43079099826480816,0.014652704612617242,False,False
2021-09-17,47299.98,114042.0,614.29,7783000.0,2241827000.0,0.0004,5394184319.160001,3152357319.160001,3152357319.160001,3152357319.160001,4781019070.0,0.4165031900930681,0.014652704612617242,False,False
2021-09-18,48292.74,114042.0,614.29,7783000.0,2241827000.0,0.0004,5507400655.08,3265573655.08,3265573655.08,3265573655.08,4781019070.0,0.38121827270608516,0.014652704612617242,False,False
2021-09-19,47241.75,114042.0,614.29,7783000.0,2241827000.0,0.0004,5387543653.5,3145716653.5,3145716653.5,3145716653.5,4781019070.0,0.41861198340027694,0.014652704612617242,False,False
2021-09-20,43015.62,114042.0,588.39,7783000.0,2241827000.0,0.0004,4905587336.04,2663760336.04,2663760336.04,2663760336.04,4579439370.0,0.5418377976544484,0.014652704612617242,False,False
2021-09-21,40734.38,114042.0,581.02,7783000.0,2241827000.0,0.0003,4645430163.96,2403603163.96,2403603163.96,2403603163.96,4522078660.0,0.6320028388435479,0.014652704612617242,False,False
2021-09-22,43543.61,114042.0,599.61,7783000.0,2241827000.0,0.0003,4965800371.62,2723973371.62,2723973371.62,2723973371.62,4666764630.0,0.5383744201000857,0.014652704612617242,False,False
2021-09-23,44865.26,114042.0,616.57,7783000.0,2241827000.0,0.0003,5116523980.92,2874696980.92,2874696980.92,2874696980.92,4798764310.0,0.5124111786013026,0.014652704612617242,False,False
2021-09-24,42810.57,114042.0,599.39,7783000.0,2241827000.0,0.0003,4882203023.94,2640376023.9399996,2640376023.9399996,2640376023.9399996,4665052370.0,0.5691777200623217,0.014652704612617242,False,False
2021-09-25,42670.64,114042.0,599.39,7783000.0,2241827000.0,0.0003,4866245126.88,2624418126.88,2624418126.88,2624418126.88,4665052370.0,0.5752398548669087,0.014652704612617242,False,False
